이스보셋	다윗	successor	압살롬의 난은 연합 이스라엘 왕국  << _obj_ >>  시기 다윗의 아들 압살롬이 일으킨 반란으로 다윗과  << _sbj_ >>  분열 시기 이후 최초로 이스라엘 민족들이 자기끼리 싸운 대전이었다.
사랑할때까지	반효정	starring	여주인공 송미연 역의 유하영은 <욕망>이 마지막 연속극 출연작이었는데 이 작품을 조기종영시키게 한 KBS 1TV  << _sbj_ >> 의 작가 이금림씨는 유하영의 드라마 데뷔작이었던 KBS 1TV 당신이 그리워질 때의 집필자였으며 사랑할때까지의 출연진이었던  << _obj_ >>  김영애  등은 당신이 그리워질 때에서 유하영과 호흡을 맞춘 바 있었다.
2009_FA_커뮤니티_실드	맨체스터_유나이티드_FC	team	2009년 8월 9일, 안첼로티는  << _obj_ >> 와의  << _sbj_ >>  경기에서 2-2로 비긴 후 승부차기로 이겨 첼시 감독으로서 첫 우승을 차지했다.
프랑수아_뒤발리에	장클로드_뒤발리에	child	  << _sbj_ >> 와  << _obj_ >> 가 정권을 잡은 시기였던 1964년 5월 25일부터 1986년 2월 25일까지는 검정색과 빨간색 두 가지 색의 세로 줄무늬 바탕에 국장이 그려진 국기를 사용하였다.
프랑수아_뒤발리에	장클로드_뒤발리에	child	 테레사 수녀는 정치에 상당히 무지하였기 때문에 아이티의 독재자인  << _sbj_ >> 와 그의 아들인  << _obj_ >> 와 함께 사진을 찍기도 하여, 물의를 빚기도 했다.
프랑수아_뒤발리에	장클로드_뒤발리에	successor	  << _sbj_ >> 와  << _obj_ >> 가 정권을 잡은 시기였던 1964년 5월 25일부터 1986년 2월 25일까지는 검정색과 빨간색 두 가지 색의 세로 줄무늬 바탕에 국장이 그려진 국기를 사용하였다.
프랑수아_뒤발리에	장클로드_뒤발리에	successor	 테레사 수녀는 정치에 상당히 무지하였기 때문에 아이티의 독재자인  << _sbj_ >> 와 그의 아들인  << _obj_ >> 와 함께 사진을 찍기도 하여, 물의를 빚기도 했다.
에두아르도_두알데	네스토르_키르치네르	successor	정의당은 2003년 대선을 앞두고 카를로스 메넴,  << _sbj_ >> 의 지원을 받은  << _obj_ >> , 아돌포 로드리게스 사아가 이끄는 세 정파로 갈라졌다.
서독_대_오스트리아_(1982년_FIFA_월드컵)	오스트리아_축구_국가대표팀	team	 1차 조별리그 첫경기에서 알제리 축구 국가대표팀에 1-2로 패하는 수모를 당한 뒤,  << _obj_ >> 와의 최종전에서  << _sbj_ >> 를 거둔 후 2차 조별리그에 진출하였다.
태양의_제국	크리스찬_베일	starring	 스티븐 스필버그의 1987년 영화 《 << _sbj_ >> 》에서 주인공 제이미역을 맡은  << _obj_ >> 이 극중 불러 널리 알려지게 된 곡이다.
대런_벤트	선덜랜드_AFC	team	가장 빠른 골 : 36초-  << _obj_ >> 의  << _sbj_ >>  
아널드_슈워제네거	오스트리아	country	그의 딸 마리아 슈라이버는  << _obj_ >>  출신의 영화 배우로 현재 캘리포니아 주인  << _sbj_ >> 의 부인이다.
칼_야스트렘스키	보스턴_레드삭스	team	 당시 유일했던 1안타는  << _obj_ >> 의 간판타자  << _sbj_ >> 가 뽑아낸 2루타였고, 페이지는 모든 이들을 놀라게 하며 메이저 리그 최고령 선수로 역사의 한 페이지를 장식하면서 은퇴를 하게 되었다.
우리카드	우리은행	successor	 지원하는 은행은 신한은행,  << _obj_ >> , 한국씨티은행이며, 그 중 우리은행은  << _sbj_ >> 의 체크카드인 "우리BC ONE 체크카드 국제ATM" 상품을 통해서만 발급받을 수 있다.
마티아스	페르디난트_2세	successor	예세니우스는 30년 전쟁의 발단이 된 “귀족들의 반란”을 주도했다가 체포되었으며, 이후 1619년에  << _sbj_ >>  황제가 사망하고 가톨릭 교도인  << _obj_ >> 가 황제로 즉위하고 26명의 다른 보헤미아인 대표들과 함께 올드 타운 광장에서 처형당했다.
송정현	대구_FC	team	 결국 2006년  << _obj_ >> 로 이적하였고, 이후 타 팀으로 이적한  << _sbj_ >> 과 홍순학의 공백을 메우며 이름을 알렸다.
조원희	경남_FC	team	 시즌 종료 후 강원과의 재계약에 실패하며 반년 가까이 무적신분으로 지냈고, 2014년 7월  << _obj_ >> 로 이적해  << _sbj_ >> 의 공백을 메웠지만, 팀의 강등을 막지는 못하였다.
디스_이즈_디_엔드	세스_로건	starring	 왓슨은 아포칼립틱 코미디 영화 《 << _sbj_ >> 》에 출연해, 그녀는 “자신들의 과장 된 버전”이라고 설명하며  << _obj_ >> , 제임스 프랭코와 그외 많은 공연자들과 연기했고, 왓슨은 잊지 못할 Fuck을 날렸다.
디스_이즈_디_엔드	세스_로건	starring	 죽마고우인  << _obj_ >> 과의 협작 영화들로 잘 알려져 있으며, 대표작으로 《슈퍼배드 》, 《파인애플 익스프레스》, 《 << _sbj_ >> 》, 《디 인터뷰》가 있다.
디스_이즈_디_엔드	세스_로건	director	 왓슨은 아포칼립틱 코미디 영화 《 << _sbj_ >> 》에 출연해, 그녀는 “자신들의 과장 된 버전”이라고 설명하며  << _obj_ >> , 제임스 프랭코와 그외 많은 공연자들과 연기했고, 왓슨은 잊지 못할 Fuck을 날렸다.
디스_이즈_디_엔드	세스_로건	director	 죽마고우인  << _obj_ >> 과의 협작 영화들로 잘 알려져 있으며, 대표작으로 《슈퍼배드 》, 《파인애플 익스프레스》, 《 << _sbj_ >> 》, 《디 인터뷰》가 있다.
상명대학교	대한민국	country	최근 중국의 젓가락형제의 작은사과를 리메이크하여 한중프로젝트로 "Little Apple with 젓가락형제" 컴백하여 활동하였고, 12월 14일  << _sbj_ >>  상명아트센터 계당홀에서 공식 2기 팬미팅을 하였으며, 12월 25일에는 코엑스 오디토리움에서 "Dear My Family"라는 이름의  << _obj_ >>  첫 단독 콘서트를 열었다.
로베르토_로하스_스캔들	칠레_축구_국가대표팀	team	  << _obj_ >> 는 브라질과의 원정 경기 도중에  << _sbj_ >> 이 발생하는 바람에 그대로 실격 처리되었으며, 이 여파로 칠레는 다음 대회인 1994년 FIFA 월드컵 출전 자격을 박탈당했다.
태희혜교지현이	정선경	starring	MBC 《 << _sbj_ >> 》에서 박미선,  << _obj_ >> , 홍지민, 최은경 , 김희정 이 패러디했다.
카를로스_2세_(스페인)	펠리페_5세	successor	 스페인의 왕  << _sbj_ >> 가 1700년 사망하자 스페인의 합스부르크 왕가의 혈통은 끊어지고 말았고, 이에 따라 합스부르크 왕가에서는 루이 14세의 손자이자 카를로스 2세에 의해서 후계자로 지목된  << _obj_ >> 에 대항하여 카를이 적법한 계승자라고 주장하였다.
내_남자의_여자	대한민국	country	송재호는  << _obj_ >> 의 배우이며, 출연작으로는 《부모님 전상서》, 《 << _sbj_ >> 》 등이 있다.
료마전	오오모리_나오	starring	《 << _sbj_ >> 》 ...  << _obj_ >>
오주원	넥센_히어로즈	team	 결국  << _sbj_ >> 은 이듬해 시즌을 끝으로 상무에 입대했고,  << _obj_ >> 로 인계된 이후 복귀하였다.
잠파올로_파치니	UC_삼프도리아	team	 그는 이후,  << _obj_ >> 와의 경기에서 밀란의 선제골을 넣었지만, 60분에  << _sbj_ >> 에게 동점골을 얻어맞아 무승부로 경기가 끝났다.
루이스_펠리피_스콜라리	광저우_헝다_타오바오	team	2015년 7월 16일, 호비뉴는 같은 국적  << _sbj_ >> 가 이끄는 중국 슈퍼리그의  << _obj_ >> 와 6개월 계약을 맺었고, 전 국가대표팀 동료 파울리뉴와 동행하게 되었다.
호나우지뉴	FC_바르셀로나	team	 그 때 그는 라파엘 마르케스,  << _sbj_ >>  등을 영입해  << _obj_ >>  선수진을 보강했다.
유상철	요코하마_F._마리노스	team	 2003 시즌이 중반엔 에이스였던  << _sbj_ >> , 이천수가 각각  << _obj_ >> 와 레알 소시에다드로 떠났고, 시즌이 끝난 후에는 팀의 전설이라 불릴만한 김현석이 은퇴하였다.
안드레_루이스_타바레스	포항_스틸러스	team	 그러나 그 해 득점왕을 기록한  << _sbj_ >> 의  << _obj_ >> 에게 패배하고 말았다.
김두현_(축구_선수)	성남_FC	team	 구단은 2014 시즌을 끝으로 K리그 자유계약선수제도 신분이 된 염기훈과  << _sbj_ >> 과 반드시 계약을 성사해야 팀의 입장에서도 더 높은 성적을 내다볼 수 있었지만 구단의 재정 악화로 몸값이 높은 두 선수를 잡기가 쉽지 않았고 긴 협상 끝에 염기훈은 자신의 연봉을 삭감하며 1년 재계약으로 팀에 합류하였으며, 김두현은  << _obj_ >> 로 이적하였다.
조원희	서울_이랜드_FC	team	 카이우 펠리피 곤사우베스의 대체 외국인 선수로, 브라질 출신 이고르 클레베르 가르시아 시우바를 영입하였고, 이후  << _obj_ >> 에서 뛰던  << _sbj_ >> 가 6년 만에 복귀하였다.
난창_시	중화인민공화국	country	둥후 구는  << _obj_ >>  장시 성  << _sbj_ >> 의 현급 행정구역이다.
코스타스_카라만리스	요르요스_파판드레우_(1952년)	successor	 두 번에 걸쳐 집권한  << _sbj_ >> 의 신민주주의당이 1위로 41.83%를 얻었으며,  << _obj_ >> 와 범그리스 사회주의 운동이 38.10%를 얻었다.
다나카_가쿠에이	미키_다케오	successor	 하지만, 다나카 내각은 경제 정책의 실패와 금맥 문제의 책임을 지고 1974년 사퇴를 표명하였으며,  << _sbj_ >> 의 후계를 둘러싸고 시나는 대파벌의 우두머리인 오히라 마사요시와 후쿠다 다케오를 배제하고,  << _obj_ >> 를 신총재로 선출하였는데, 이를 시나 재정  이라고 한다.
안도니_수비사레타	FC_바르셀로나	team	1987-88 시즌 프리메라리가와 코파 델 레이에서  << _obj_ >> 에 밀려 준우승을 차지한 뒤 1988년 FC 바르셀로나로 팀을 옮겼고, 주전으로 뛰면서  << _sbj_ >> , 훌리오 살리나스, 욘 안도니 고이코에체아 등의 다른 바스크 출신 선수들과 함께 뛰면서 4번의 리그 우승 등을 경험하며 팀의 전성기와 함께하였다.
아하이아_현	그리스	country	파트라 또는 파트라이는  << _obj_ >> 에서 세 번째로 큰 도시로, 펠로폰니소스 반도 북부에 있는  << _sbj_ >> 의 현 소재지이며, 아테네와는 서쪽으로 215km 떨어져 있다.
대한민국_제18대_국회의원_선거	대한민국	country	박영선은  << _obj_ >> 의 언론인 출신 정치인으로 대한민국 제17대 국회의원 선거· << _sbj_ >> ·대한민국 제19대 국회의원 선거·대한민국 제20대 국회의원 선거 국회의원이다.
뜨거운_형제들	이기광	starring	 'Take You Down'은 1년 후인 2010년,  << _obj_ >> 이  << _sbj_ >> 에서 미국춤을 춰 화제가 되었으며 대한민국에서는 미국춤 배경음악으로 잘 알려져 있다.
클라렌서_세이도르프	FC_인테르나치오날레_밀라노	team	베르흐캄프가 1993년에  << _obj_ >> 로 이적하자, 판 할은 프랑크 더 부르와 로날트 더 부르, 에드빈 판 데르 사르,  << _sbj_ >> , 엣하르 다비츠, 마이컬 레이저허르, 그리고 빈스톤 보하르더 등의 아카데미 졸업생들과 피니디 조지, 은완코 카누, 그리고 야리 리트마넨등의 민첩한 외국 용병, 그리고 베테랑 주장 다니 블린트로 구성된 젊은 아약스의 약점을 보완하기 위해 프랑크 레이카르트를 재영입하였다.
이여상	롯데_자이언츠	team	그러나 그 해 11월 22일에 열린 2차 드래프트에서  << _sbj_ >> 만  << _obj_ >> 의 지명을 받았고, 정근우의 FA 보상선수를 지명하려던 SK 와이번스에서는 “데려갈 만한 선수가 없다”라는 입장을 밝혀 여전히 한화 이글스에서는 얇은 선수층의 한계를 드러내고 있다.
아벨상	노르웨이	country	 노벨상과 어느 정도 연관이 있는 상으로는 2003년부터  << _obj_ >> 가 수여하는  << _sbj_ >> 이 있다.
심수창	한화_이글스	team	) 한편, FA를 통해  << _sbj_ >> 을  << _obj_ >> 에 내주면서 박한길을 보상선수로 영입하였다.
마파도	추창민	director	《사랑을 놓치다》는 영화 《 << _sbj_ >> 》를 통해 흥행감독으로 떠오른  << _obj_ >>  감독의 첫 멜로물로, 대학시절부터 이어진 10년이라는 시간동안 만남과 헤어짐을 반복해 온 두 남녀의 '인연'에 관한 이야기이다.
페르난도_무슬레라	SS_라치오	team	그리고 또 다시 1년 만에  << _sbj_ >> 와 교환되어  << _obj_ >> 로 왔다.
사이릭스	내셔널_세미컨덕터	successor	이 시리즈는 원래  << _obj_ >> 에서 1999년 발표한 것으로 오리지널 지오드 코어는  << _sbj_ >> 의 미디어GX를 기반으로 하고 있다.
최운해	최윤복	child	 증조는 여말선초의 명장이자 참판승추부사를 지낸 양장공  << _sbj_ >> 이고, 조부는 운해의 차자로 풍저창부사, 사헌부감찰, 의주판관을 지낸  << _obj_ >> 이다.
파블로_비야	코르도바_CF	team	 3년 후, 페레는  << _sbj_ >>  감독의 후임으로 세군다 디비시온의  << _obj_ >> 의 지휘봉을 잡았다.
송준길	인현왕후	child	어려서  << _sbj_ >> 의 문하에서 학문을 배우고 1681년에 과거 제도에 장원 급제하여 성균관에 입학하였으며, 1688년  << _obj_ >>  폐출사건 때 파직당했다가 1694년 인현왕후가 복위되면서 금부도사로 채용되었다.
안녕,_프란체스카	노도철	director	이두일은 2005년에 방송된  << _obj_ >> PD의 문화방송 시트콤 《 << _sbj_ >> 》에 출연하여 배우 심혜진과 연기호흡을 맞췄다.
용맹공_장	선량공_필리프	successor	 프랑스 측의 음모로 인해 몽트로에서 도팽 일행에게  << _sbj_ >> 이 암살당하면서 절정에 달했다. 그래서 새로운 부르고뉴 공작  << _obj_ >> 는 헨리 5세의 잉글랜드군과 손을 잡고 6개월의 교섭 끝에 트루아 조약이 체결되었다.
이흥련	경찰_야구단	team	 그 후, 보상선수로  << _obj_ >> 에서 군복무 중인  << _sbj_ >> 을 영입하였다.
훌리오_살리나스	아틀레틱_빌바오	team	 1994년  << _obj_ >> 로 이적해 3시즌 동안 활약하다 일본 J리그의 요코하마 F. 마리노스에 입단하여  << _sbj_ >> 와 다시 한 번 같은 팀에서 활약하게 되었다.
루이_11세	잔_드_프랑스	child	 루이 12세가 14살이 되던 1476년 당시 프랑스의 왕이었던  << _sbj_ >> 는 그의 둘째 딸인  << _obj_ >> 를 루이 12세와 결혼시켰다.
말리크샤_1세	마흐무드_1세_(셀주크_제국)	child	셀주크 제국의  << _obj_ >> : 셀주크 제국의 4번째 술탄.  << _sbj_ >> 의 아들.
말리크샤_1세	마흐무드_1세_(셀주크_제국)	successor	셀주크 제국의  << _obj_ >> : 셀주크 제국의 4번째 술탄.  << _sbj_ >> 의 아들.
가말_압델_나세르	안와르_사다트	successor	1961년  << _sbj_ >> 가 엘 샤페이를 부통령으로 임명했고, 1971년  << _obj_ >> 가 다시 부통령으로 임명했다.
톰_시버	뉴욕_메츠	team	 또한 1971년 아메리칸 리그 챔피언쉽에서부터 가을만 되면 공격력이 폭발했던 잭슨은  << _obj_ >> 와의 월드시리즈에서 상대팀 투수  << _sbj_ >> 를 무너뜨리면서, 월드시리즈에서 1개의 홈런과 6타점으로 월드시리즈 MVP를 거머쥐는 영광을 안게 되었다.
